candidate_id,lattice_type,a,r_over_a,eps_bg,band_index,k_label,k0_x,k0_y,omega0,curvature_xx,curvature_xy,curvature_yy,curvature_trace,curvature_det,vg_x,vg_y,vg_norm,k_parab,gap_above,gap_below,gap_min,S_flat,S_gap,S_parab,S_vg,S_contrast,S_total,valid_ea_flag,optimization_k_label,optimization_strategy,optimization_lattice,candidate_source
429,square,1.0,0.25,7.0,5,X,0.5,0.0,0.5681299405946489,2.0409489897605955,0.0,2.0409489897605955,4.081897979521191,4.165472778804795,0.017066657587290198,0.017066657587290222,0.0241358986243235,0.09899173194049227,0.04894671682554752,0.09438656008651997,0.04894671682554752,1.0,0.3286189710571191,0.06599448796032818,0.9994177975547417,0.5454545454545454,0.8027501440668857,False,,,,grid
1841,hex,1.0,0.35,3.0,1,K,0.3333333333333333,0.3333333333333333,0.5707607285266959,34.53424094872819,0.0,34.53424094872819,69.06848189745638,1192.6137979048149,-0.37414744754225426,0.0,0.37414744754225426,0.024065231312868977,0.15596867798498426,0.2954636176430258,0.15596867798498426,1.0,0.6093272005496461,0.016043487541912652,0.8772035146675577,0.18181818181818182,0.8026637509990145,False,,,,grid
621,square,1.0,0.3,5.0,5,X,0.5,0.0,0.6940689780585229,3.437887297547884,0.0,3.437887297547884,6.875774595095768,11.819069070641094,0.029593116360182577,0.02959311636018262,0.04185098650945535,0.07627271049939557,0.06292956685306395,0.09098143798593206,0.06292956685306395,1.0,0.38623785767390034,0.050848473666263716,0.998251557334382,0.36363636363636365,0.8026195501001333,False,,,,grid
1418,hex,1.0,0.25,6.0,2,M,0.5,0.0,0.4498775905093,1.6630290033010076,0.0,1.6630290033010076,3.326058006602015,2.7656654658203426,-0.03210976243135544,-0.032109762431355555,0.04541006151500103,0.10966425336490844,0.053164590607132634,0.13493018381860183,0.053164590607132634,1.0,0.34710758143505815,0.0731095022432723,0.9979421697108948,0.45454545454545453,0.8026007567784988,False,,,,grid
1715,hex,1.0,0.3,7.0,3,K,0.3333333333333333,0.3333333333333333,0.5181223938546897,6.539417463299914,0.0,6.539417463299914,13.078834926599828,42.763980759311885,0.03918302781679369,-0.0,0.03918302781679369,0.055302589396510594,0.0911219547143276,0.05375137926887197,0.05375137926887197,1.0,0.34959933058470005,0.03686839293100706,0.9984670438934407,0.5454545454545454,0.8023396133026784,False,,,,grid
1617,hex,1.0,0.3,4.0,1,K,0.3333333333333333,0.3333333333333333,0.48095516635505325,27.62642902224359,0.0,27.62642902224359,55.25285804448718,763.219580521063,-0.2989195628227545,0.0,0.2989195628227545,0.026906215848835142,0.11390240123311074,0.24969051636562423,0.11390240123311074,1.0,0.5324970667766369,0.017937477232556762,0.9179761630736021,0.2727272727272727,0.8023204393449751,False,,,,grid
1105,hex,1.0,0.2,4.0,1,K,0.3333333333333333,0.3333333333333333,0.4211098369264498,26.68226959307375,0.0,26.68226959307375,53.3645391861475,711.9435106374681,-0.2884410799465262,0.0,0.2884410799465262,0.027378119444361203,0.11028409360457819,0.2122105136368907,0.11028409360457819,1.0,0.5244528566766362,0.018252079629574137,0.9231920323969037,0.2727272727272727,0.802062755015353,False,,,,grid
809,square,1.0,0.35,3.0,1,X,0.5,0.0,0.39355169337968876,6.083523539707525,0.0,6.083523539707525,12.16704707941505,37.009258658175575,-0.0639204760205647,-0.0639204760205648,0.09039720410162688,0.0573373215377882,0.345317376112136,0.08046604967544613,0.08046604967544613,1.0,0.4458791546673623,0.038224881025192135,0.991894580181023,0.18181818181818182,0.801974117223416,False,,,,grid
1682,hex,1.0,0.3,6.0,2,K,0.3333333333333333,0.3333333333333333,0.4978194620536511,0.8518968450670026,0.0,0.8518968450670026,1.7037936901340052,0.7257282346351126,-0.15437566781916642,0.0,0.15437566781916642,0.15322212913743968,0.05347388583455398,0.08467464868757457,0.05347388583455398,1.0,0.3484233525708682,0.10214808609162646,0.9767228897120555,0.45454545454545453,0.8019148785832042,False,,,,grid
1931,hex,1.0,0.35,6.0,3,M,0.5,0.0,0.6032209152780427,3.1308078378587356,0.0,3.1308078378587356,6.261615675717471,9.801957717597691,0.028095700022043864,0.028095700022043965,0.03973332001554057,0.0799257631367565,0.16953078627350526,0.05573417223817123,0.05573417223817123,1.0,0.35788017130199573,0.053283842091171006,0.9984237517615158,0.45454545454545453,0.8019018212417264,False,,,,grid
673,square,1.0,0.3,7.0,1,Γ,0.0,0.0,0.415579677308681,3.3002138185959513,0.0,3.3002138185959513,6.600427637191903,10.891411248451671,5.4665012893999754e-17,-0.03939029307193925,0.03939029307193925,0.07784737245459776,0.05054731328046813,0.415579677308681,0.05054731328046813,1.0,0.3357569934595843,0.05189824830306517,0.9984508085297378,0.5454545454545454,0.8018215653425383,False,,,,grid
697,square,1.0,0.3,7.0,1,Γ,0.0,0.0,0.415579677308681,3.3002138185959513,0.0,3.3002138185959513,6.600427637191903,10.891411248451671,5.4665012893999754e-17,-0.03939029307193925,0.03939029307193925,0.07784737245459776,0.05054731328046813,0.415579677308681,0.05054731328046813,1.0,0.3357569934595843,0.05189824830306517,0.9984508085297378,0.5454545454545454,0.8018215653425383,False,,,,grid
576,square,1.0,0.3,4.0,0,Γ,0.0,0.0,0.0,39.33645003625638,0.0,39.33645003625638,78.67290007251276,1547.3563014548945,-3.412237632995311e-16,0.24587763411931596,0.24587763411931596,0.022548487506887958,0.5446691717746582,0.1,0.1,1.0,0.5,0.015032325004591972,0.9429907306506465,0.2727272727272727,0.8016388950497142,False,,,,grid
