candidate_id,mode_index,delta_omega,omega_cavity,norm_l2,participation_ratio,entropy,localization_length,center_x,center_y,peak_x,peak_y,max_amplitude
0,0,-0.04141026583978838,0.35704152841697323,0.9999999999998542,198.98376586431002,5.6431043190965955,4.93760487413504,1.2803085235368805e-09,2.9788001830137855e-08,-0.41339581139519055,0.41339581139519055,0.10236948336870894
0,1,-0.02232899470903527,0.37612279954772637,0.9999999999995287,329.4913537978606,6.121004227399686,7.133635316452259,-2.961154210790858e-07,5.02958961612068e-07,-2.066979056975949,3.7205623025567114,0.0777722217554498
0,2,-0.014254415140207916,0.3841973791165537,0.9999999999990977,361.41186702738923,6.210796533151401,8.6803774719435,-2.547845242288673e-07,3.2774675164502414e-08,-6.200937170927851,-0.41339581139519055,0.07467940214585034
0,3,-0.008888894509524984,0.3895628997472367,0.9999999999990704,441.45848965069473,6.42886810685222,9.483168913174982,-2.0503505522873823e-08,8.23692275608795e-08,-2.8937706797663303,7.027728793718229,0.06936557568055722
0,4,0.0016025603446643572,0.400054354601426,0.9999999999989693,548.7586330228976,6.657141835962978,11.215757313283548,1.4124546830319116e-06,-2.6884209475482784e-07,8.68131203929899,-2.8937706797663303,0.06543738609976432
0,5,0.0018610098874990125,0.4003128041442606,0.999999999998796,688.2656789640796,7.027513013154707,14.18323276612872,8.390817560145931e-07,-1.0851663223353063e-06,9.508103662089372,2.8937706797663303,0.05961194254595669
0,6,0.002002300407462078,0.4004540946642237,0.9999999999987548,563.7896605257673,6.671514579826233,12.070537807783314,1.6227221714206209e-06,-7.777243690930239e-07,-4.547353925347089,10.334895284879753,0.06231745568503364
0,7,0.006867517531410021,0.40531931178817165,0.9999999999985592,2161.0891705322856,7.856306346541591,22.814797520284113,2.1793090179047375e-05,-1.8576511976547277e-05,0.41339581139519055,-0.41339581139519055,0.03249310436677212
