candidate_id,lattice_type,theta_deg,a,r_over_a,eps_bg,band_index,k_label,k0_x,k0_y,omega0,curvature_xx,curvature_xy,curvature_yy,curvature_trace,curvature_det,vg_x,vg_y,vg_norm,k_parab,gap_above,gap_below,gap_min,G_magnitude,moire_length,S_flat,S_gap,S_parab,S_vg,S_contrast,S_total,valid_ea_flag
88,square,1.0,1.0,0.35,9.0,0,M,0.5,0.5,0.2708892728153471,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.1414213562373095,0.02827842511588602,0.1,0.02827842511588602,0.1096622711232151,57.296506740065155,0.3333333333333333,0.22044568360064792,0.8597387523761344,1.0,0.7272727272727273,0.5300894744056919,False
89,square,1.0,1.0,0.35,9.0,1,M,0.5,0.5,0.2991676979312331,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.1414213562373095,0.09549818825924211,0.02827842511588602,0.02827842511588602,0.1096622711232151,57.296506740065155,0.3333333333333333,0.22044568360064792,0.8597387523761344,1.0,0.7272727272727273,0.5300894744056919,False
548,hex,2.5,1.0,0.35,6.0,4,K,0.3333333333333333,0.3333333333333333,0.7196901993895781,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.1414213562373095,0.09454930884840629,0.1080551041216955,0.09454930884840629,0.15827129842611806,22.920129957497124,0.3333333333333333,0.4859914918643044,0.595691733724022,1.0,0.45454545454545453,0.5300301591048199,False
71,square,1.0,1.0,0.35,6.0,7,M,0.5,0.5,0.7806205501066422,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.1414213562373095,0.1,0.037314727848036466,0.037314727848036466,0.1096622711232151,57.296506740065155,0.3333333333333333,0.2717459986472241,0.8597387523761344,1.0,0.45454545454545453,0.5292781895309723,False
575,hex,2.5,1.0,0.35,9.0,7,K,0.3333333333333333,0.3333333333333333,0.7802672475036714,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.1414213562373095,0.1,0.07437858226500538,0.07437858226500538,0.15827129842611806,22.920129957497124,0.3333333333333333,0.42653507844198024,0.595691733724022,1.0,0.7272727272727273,0.5288024193856025,False
385,hex,1.75,1.0,0.25,6.0,1,Γ,0.0,0.0,0.4872541466649291,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.1414213562373095,0.03775671020050425,0.4872541466649291,0.03775671020050425,0.11079439132238093,32.74171810658836,0.3333333333333333,0.27408254846932345,0.8509537624867226,1.0,0.45454545454545453,0.5281053290086147,False
545,hex,2.5,1.0,0.35,6.0,1,K,0.3333333333333333,0.3333333333333333,0.4659160899472573,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.1414213562373095,0.09092921336068238,0.2540090403314431,0.09092921336068238,0.15827129842611806,22.920129957497124,0.3333333333333333,0.47624568163337555,0.595691733724022,1.0,0.45454545454545453,0.5275937065470876,False
23,square,1.0,1.0,0.25,6.0,7,M,0.5,0.5,0.7055838619964725,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.1414213562373095,0.1,0.03577007443706104,0.03577007443706104,0.1096622711232151,57.296506740065155,0.3333333333333333,0.2634606674951996,0.8597387523761344,1.0,0.45454545454545453,0.5272068567429662,False
120,square,1.75,1.0,0.25,9.0,0,Γ,0.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.1414213562373095,0.35290837494465455,0.1,0.1,0.1919089744656264,32.74171810658836,0.3333333333333333,0.5,0.4912792870720768,1.0,0.7272727272727273,0.5262861604447184,False
168,square,1.75,1.0,0.35,9.0,0,Γ,0.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.1414213562373095,0.38861365393793834,0.1,0.1,0.1919089744656264,32.74171810658836,0.3333333333333333,0.5,0.4912792870720768,1.0,0.7272727272727273,0.5262861604447184,False
572,hex,2.5,1.0,0.35,9.0,4,K,0.3333333333333333,0.3333333333333333,0.6034234913546141,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.1414213562373095,0.09374731641584899,0.07133828697703593,0.07133828697703593,0.15827129842611806,22.920129957497124,0.3333333333333333,0.41635928685686713,0.595691733724022,1.0,0.7272727272727273,0.5262584714893243,False
524,hex,2.5,1.0,0.25,9.0,4,K,0.3333333333333333,0.3333333333333333,0.5081782511111103,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.1414213562373095,0.07091935969081331,0.08463720054528068,0.07091935969081331,0.15827129842611806,22.920129957497124,0.3333333333333333,0.4149287700299355,0.595691733724022,1.0,0.7272727272727273,0.5259008422825913,False
529,hex,2.5,1.0,0.35,6.0,1,Γ,0.0,0.0,0.5613142280949889,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.1414213562373095,0.08847733330742968,0.5613142280949889,0.08847733330742968,0.15827129842611806,22.920129957497124,0.3333333333333333,0.4694322216619665,0.595691733724022,1.0,0.45454545454545453,0.5258903415542354,False
430,hex,1.75,1.0,0.25,9.0,6,K,0.3333333333333333,0.3333333333333333,0.6053721712282522,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.1414213562373095,0.05384637261482028,0.026274560426328586,0.026274560426328586,0.11079439132238093,32.74171810658836,0.3333333333333333,0.20807485163773548,0.8509537624867226,1.0,0.7272727272727273,0.5252397684370814,False
429,hex,1.75,1.0,0.25,9.0,5,K,0.3333333333333333,0.3333333333333333,0.5790976108019236,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.1414213562373095,0.026274560426328586,0.07091935969081331,0.026274560426328586,0.11079439132238093,32.74171810658836,0.3333333333333333,0.20807485163773548,0.8509537624867226,1.0,0.7272727272727273,0.5252397684370814,False
5,square,1.0,1.0,0.25,6.0,5,Γ,0.0,0.0,0.6296562802750212,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.1414213562373095,0.032816136209492974,0.1508374899765657,0.032816136209492974,0.1096622711232151,57.296506740065155,0.3333333333333333,0.2470794373789911,0.8597387523761344,1.0,0.45454545454545453,0.523111549213914,False
6,square,1.0,1.0,0.25,6.0,6,Γ,0.0,0.0,0.6624724164845142,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.1414213562373095,0.04244758405693394,0.032816136209492974,0.032816136209492974,0.1096622711232151,57.296506740065155,0.3333333333333333,0.2470794373789911,0.8597387523761344,1.0,0.45454545454545453,0.523111549213914,False
382,hex,1.0,1.0,0.35,9.0,6,K,0.3333333333333333,0.3333333333333333,0.705888665238666,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.1414213562373095,0.07437858226500538,0.008717857468202861,0.008717857468202861,0.0633127381556719,57.296506740065155,0.3333333333333333,0.08018790722354519,1.0,1.0,0.7272727272727273,0.5230772798361893,False
