candidate_id,lattice_type,theta_deg,a,r_over_a,eps_bg,band_index,k_label,k0_x,k0_y,omega0,curvature_xx,curvature_xy,curvature_yy,curvature_trace,curvature_det,vg_x,vg_y,vg_norm,k_parab,gap_above,gap_below,gap_min,G_magnitude,moire_length,S_flat,S_gap,S_parab,S_vg,S_contrast,S_total,valid_ea_flag
9201,hex,2.0,1.0,0.45,9.0,1,M,0.5,0.0,0.5061621417428525,0.002812170488182719,0.0,0.002812170488182719,0.005624340976365438,7.908302854605832e-06,-0.00032870883070363076,-0.00032870883070363076,0.00046486894456743144,2.6668228934040896,0.17870139754199843,0.19778894278771791,0.17870139754199843,0.12662065480120802,28.649344249275092,0.9944071153141493,0.6411930443049513,1.0,0.9995353470581553,0.7272727272727273,0.8946346898585498,True
10545,hex,2.5,1.0,0.45,9.0,1,M,0.5,0.0,0.5061621417428525,0.002812170488182719,0.0,0.002812170488182719,0.005624340976365438,7.908302854605832e-06,-0.00032870883070363076,-0.00032870883070363076,0.00046486894456743144,2.6668228934040896,0.17870139754199843,0.19778894278771791,0.17870139754199843,0.15827129842611806,22.920129957497124,0.9944071153141493,0.6411930443049513,1.0,0.9995353470581553,0.7272727272727273,0.8946346898585498,True
7857,hex,1.5,1.0,0.45,9.0,1,M,0.5,0.0,0.5061621417428525,0.002812170488182719,0.0,0.002812170488182719,0.005624340976365438,7.908302854605832e-06,-0.00032870883070363076,-0.00032870883070363076,0.00046486894456743144,2.6668228934040896,0.17870139754199843,0.19778894278771791,0.17870139754199843,0.09496760050155033,38.19827719464404,0.9944071153141493,0.6411930443049513,1.0,0.9995353470581553,0.7272727272727273,0.8946346898585498,True
6513,hex,1.0,1.0,0.45,9.0,1,M,0.5,0.0,0.5061621417428525,0.002812170488182719,0.0,0.002812170488182719,0.005624340976365438,7.908302854605832e-06,-0.00032870883070363076,-0.00032870883070363076,0.00046486894456743144,2.6668228934040896,0.17870139754199843,0.19778894278771791,0.17870139754199843,0.0633127381556719,57.296506740065155,0.9944071153141493,0.6411930443049513,1.0,0.9995353470581553,0.7272727272727273,0.8946346898585498,True
7833,hex,1.5,1.0,0.45,8.0,1,M,0.5,0.0,0.5107727189554906,0.003134918993108915,0.0,0.003134918993108915,0.00626983798621783,9.827717093355014e-06,-0.0003687181222332991,-0.0003687181222332991,0.0005214511698957702,2.5258167345687728,0.18638567042796927,0.1878038710941699,0.18638567042796927,0.09496760050155033,38.19827719464404,0.9937692279450955,0.6508205181824849,1.0,0.9994788205997124,0.6363636363636364,0.8922643642345433,True
9177,hex,2.0,1.0,0.45,8.0,1,M,0.5,0.0,0.5107727189554906,0.003134918993108915,0.0,0.003134918993108915,0.00626983798621783,9.827717093355014e-06,-0.0003687181222332991,-0.0003687181222332991,0.0005214511698957702,2.5258167345687728,0.18638567042796927,0.1878038710941699,0.18638567042796927,0.12662065480120802,28.649344249275092,0.9937692279450955,0.6508205181824849,1.0,0.9994788205997124,0.6363636363636364,0.8922643642345433,True
6489,hex,1.0,1.0,0.45,8.0,1,M,0.5,0.0,0.5107727189554906,0.003134918993108915,0.0,0.003134918993108915,0.00626983798621783,9.827717093355014e-06,-0.0003687181222332991,-0.0003687181222332991,0.0005214511698957702,2.5258167345687728,0.18638567042796927,0.1878038710941699,0.18638567042796927,0.0633127381556719,57.296506740065155,0.9937692279450955,0.6508205181824849,1.0,0.9994788205997124,0.6363636363636364,0.8922643642345433,True
10521,hex,2.5,1.0,0.45,8.0,1,M,0.5,0.0,0.5107727189554906,0.003134918993108915,0.0,0.003134918993108915,0.00626983798621783,9.827717093355014e-06,-0.0003687181222332991,-0.0003687181222332991,0.0005214511698957702,2.5258167345687728,0.18638567042796927,0.1878038710941699,0.18638567042796927,0.15827129842611806,22.920129957497124,0.9937692279450955,0.6508205181824849,1.0,0.9994788205997124,0.6363636363636364,0.8922643642345433,True
6705,hex,1.0,1.0,0.48,9.0,1,M,0.5,0.0,0.5374275986111509,0.0043790287750417045,0.0,0.0043790287750417045,0.008758057550083409,1.9175893012643252e-05,-0.0005236752857355969,-0.0005236752857355969,0.0007405957937146046,2.1371061708678667,0.2042771687161905,0.16152132726112423,0.16152132726112423,0.0633127381556719,57.296506740065155,0.9913179800800267,0.61762200793608,1.0,0.9992599522825122,0.7272727272727273,0.8876194242180424,True
9393,hex,2.0,1.0,0.48,9.0,1,M,0.5,0.0,0.5374275986111509,0.0043790287750417045,0.0,0.0043790287750417045,0.008758057550083409,1.9175893012643252e-05,-0.0005236752857355969,-0.0005236752857355969,0.0007405957937146046,2.1371061708678667,0.2042771687161905,0.16152132726112423,0.16152132726112423,0.12662065480120802,28.649344249275092,0.9913179800800267,0.61762200793608,1.0,0.9992599522825122,0.7272727272727273,0.8876194242180424,True
