candidate_id,mode_index,omega_ea,omega_meep,Q,decay,amplitude_abs,amplitude_real,amplitude_imag,relative_error,source_shift,quality_label,quality_note
2,0,0.7392858932112807,0.715942316700791,196.27896818993014,-0.0018237876510742775,0.00048499712692041166,0.0003537942860563239,0.00033174058581209194,0.031575844642579044,0.0,diffuse,Q < 250: leakage-dominated
2,0,0.7392858932112807,0.7414852967263081,505.91669654723074,-0.0007328136250362766,0.2754480386480263,0.16959126641244998,-0.21704935925191307,0.002975037851018328,0.0,incipient,250 ≤ Q < 1000: weak confinement
2,0,0.7392858932112807,0.7471441706354357,232.7745192063,-0.001604866746547262,0.300893910569396,-0.2971079467007986,0.04758165008676235,0.010629551431071598,0.0,diffuse,Q < 250: leakage-dominated
