lattice_type,a1x,a1y,a2x,a2y,hole_radius_a,eps_bg,polarization,band_index,k_index,k_label,s_value,frequency,extremum_type,curvature_a,linear_b,quad_residual,gap_below,gap_above,kx_frac,ky_frac,mode,plot_file
triangular,1.00000000,0.00000000,0.50000000,0.86602540,0.17250000,16.00000000,TM,6,0,Γ,0.00000000,0.35896699,min,0.78068158,0.00302038,1.92926964e-10,0.05854381,0.14288055,,,path,bands_r0.172_eps16.00.png
triangular,1.00000000,0.00000000,0.50000000,0.86602540,0.17250000,16.00000000,TM,6,57,Γ,1.34408252,0.35896699,min,0.41260143,-0.00069078,9.32473380e-12,0.05854381,0.14288053,,,path,bands_r0.172_eps16.00.png
triangular,1.00000000,0.00000000,0.50000000,0.86602540,0.17250000,16.00000000,TM,7,57,Γ,1.34408252,0.50184752,max,-0.77728391,0.06700816,1.73909273e-08,0.14288053,0.00000000,,,path,bands_r0.172_eps16.00.png
triangular,1.00000000,0.00000000,0.50000000,0.86602540,0.26500000,2.00000000,TM,0,19,M,0.50000000,0.41847794,max,-7.89471184,0.03003079,6.15688258e-06,0.00000000,0.03380672,,,path,bands_r0.265_eps2.00.png
triangular,1.00000000,0.00000000,0.50000000,0.86602540,0.26500000,2.00000000,TM,1,19,M,0.50000000,0.45228466,min,8.19239069,-0.00114528,7.02238156e-06,0.03380672,0.29163579,,,path,bands_r0.265_eps2.00.png
triangular,1.00000000,0.00000000,0.50000000,0.86602540,0.26500000,2.00000000,TM,6,0,Γ,0.00000000,1.00168938,min,3.33219463,0.03317581,2.04458612e-08,0.10695676,0.45636973,,,path,bands_r0.265_eps2.00.png
triangular,1.00000000,0.00000000,0.50000000,0.86602540,0.26500000,2.00000000,TM,6,57,Γ,1.34408252,1.00168938,min,1.89550942,-0.00863146,1.36708345e-09,0.10695676,0.45636965,,,path,bands_r0.265_eps2.00.png
triangular,1.00000000,0.00000000,0.50000000,0.86602540,0.26500000,5.50000000,TM,0,19,M,0.50000000,0.25619955,max,-4.17206316,0.02154714,8.18915933e-07,0.00000000,0.03356908,,,path,bands_r0.265_eps5.50.png
triangular,1.00000000,0.00000000,0.50000000,0.86602540,0.26500000,5.50000000,TM,1,19,M,0.50000000,0.28976863,min,4.23789915,-0.00467104,9.99063190e-07,0.03356908,0.17087067,,,path,bands_r0.265_eps5.50.png
triangular,1.00000000,0.00000000,0.50000000,0.86602540,0.26500000,5.50000000,TM,6,0,Γ,0.00000000,0.72357882,min,1.09596261,0.00298666,1.95625453e-10,0.15569491,0.16854321,,,path,bands_r0.265_eps5.50.png
triangular,1.00000000,0.00000000,0.50000000,0.86602540,0.26500000,5.50000000,TM,6,57,Γ,1.34408252,0.72357881,min,0.57052724,-0.00065565,8.52685390e-12,0.15569490,0.16854308,,,path,bands_r0.265_eps5.50.png
triangular,1.00000000,0.00000000,0.50000000,0.86602540,0.26500000,9.00000000,TM,0,19,M,0.50000000,0.20094053,max,-3.16414088,0.01719357,4.01661313e-07,0.00000000,0.02840102,,,path,bands_r0.265_eps9.00.png
triangular,1.00000000,0.00000000,0.50000000,0.86602540,0.26500000,9.00000000,TM,1,19,M,0.50000000,0.22934155,min,3.19149320,-0.00420502,4.96639305e-07,0.02840102,0.13265705,,,path,bands_r0.265_eps9.00.png
triangular,1.00000000,0.00000000,0.50000000,0.86602540,0.26500000,9.00000000,TM,1,38,K,0.87267800,0.28200406,min,2.14873105,0.07762791,1.31749358e-06,0.13799676,0.08572532,,,path,bands_r0.265_eps9.00.png
triangular,1.00000000,0.00000000,0.50000000,0.86602540,0.26500000,9.00000000,TM,2,19,M,0.50000000,0.36199860,max,-0.58674336,-0.05914336,3.52355036e-07,0.13265705,0.03610692,,,path,bands_r0.265_eps9.00.png
triangular,1.00000000,0.00000000,0.50000000,0.86602540,0.26500000,9.00000000,TM,3,19,M,0.50000000,0.39810552,min,1.01762527,0.05738027,3.32604174e-07,0.03610692,0.14555250,,,path,bands_r0.265_eps9.00.png
triangular,1.00000000,0.00000000,0.50000000,0.86602540,0.26500000,9.00000000,TM,6,0,Γ,0.00000000,0.58624979,min,0.69306796,0.00183472,7.51802772e-11,0.13773522,0.11312401,,,path,bands_r0.265_eps9.00.png
triangular,1.00000000,0.00000000,0.50000000,0.86602540,0.26500000,9.00000000,TM,6,57,Γ,1.34408252,0.58624979,min,0.36055951,-0.00039392,3.09563454e-12,0.13773522,0.11312395,,,path,bands_r0.265_eps9.00.png
triangular,1.00000000,0.00000000,0.50000000,0.86602540,0.26500000,9.00000000,TM,7,57,Γ,1.34408252,0.69937374,max,-1.09606292,0.06821311,2.67504469e-08,0.11312395,0.00000000,,,path,bands_r0.265_eps9.00.png
triangular,1.00000000,0.00000000,0.50000000,0.86602540,0.26500000,12.50000000,TM,0,19,M,0.50000000,0.17074926,max,-2.64930162,0.01469923,2.62767727e-07,0.00000000,0.02488561,,,path,bands_r0.265_eps12.50.png
triangular,1.00000000,0.00000000,0.50000000,0.86602540,0.26500000,12.50000000,TM,1,19,M,0.50000000,0.19563486,min,2.66333835,-0.00376481,3.26672111e-07,0.02488561,0.11222205,,,path,bands_r0.265_eps12.50.png
triangular,1.00000000,0.00000000,0.50000000,0.86602540,0.26500000,12.50000000,TM,1,38,K,0.87267800,0.23986021,min,1.80588941,0.06588854,9.34221895e-07,0.11717183,0.07282495,,,path,bands_r0.265_eps12.50.png
triangular,1.00000000,0.00000000,0.50000000,0.86602540,0.26500000,12.50000000,TM,2,19,M,0.50000000,0.30785691,max,-0.46699734,-0.04772421,2.33144360e-07,0.11222205,0.03221988,,,path,bands_r0.265_eps12.50.png
triangular,1.00000000,0.00000000,0.50000000,0.86602540,0.26500000,12.50000000,TM,3,19,M,0.50000000,0.34007678,min,0.82693438,0.04631710,2.20562245e-07,0.03221988,0.12200045,,,path,bands_r0.265_eps12.50.png
triangular,1.00000000,0.00000000,0.50000000,0.86602540,0.26500000,12.50000000,TM,3,38,K,0.87267800,0.34544437,min,1.55881462,-0.06937993,7.31694055e-07,0.03275920,0.08295445,,,path,bands_r0.265_eps12.50.png
triangular,1.00000000,0.00000000,0.50000000,0.86602540,0.26500000,12.50000000,TM,6,0,Γ,0.00000000,0.50446315,min,0.52606512,0.00145347,4.75590963e-11,0.12221652,0.08968725,,,path,bands_r0.265_eps12.50.png
triangular,1.00000000,0.00000000,0.50000000,0.86602540,0.26500000,12.50000000,TM,6,57,Γ,1.34408252,0.50446317,min,0.27421908,-0.00030850,1.92067444e-12,0.12221653,0.08968718,,,path,bands_r0.265_eps12.50.png
triangular,1.00000000,0.00000000,0.50000000,0.86602540,0.26500000,12.50000000,TM,7,57,Γ,1.34408252,0.59415035,max,-0.92226145,0.05857121,1.91850356e-08,0.08968718,0.00000000,,,path,bands_r0.265_eps12.50.png
triangular,1.00000000,0.00000000,0.50000000,0.86602540,0.26500000,16.00000000,TM,0,19,M,0.50000000,0.15104432,max,-2.32418767,0.01304254,1.94570079e-07,0.00000000,0.02238203,,,path,bands_r0.265_eps16.00.png
triangular,1.00000000,0.00000000,0.50000000,0.86602540,0.26500000,16.00000000,TM,1,19,M,0.50000000,0.17342635,min,2.33201342,-0.00342330,2.42592065e-07,0.02238203,0.09902242,,,path,bands_r0.265_eps16.00.png
triangular,1.00000000,0.00000000,0.50000000,0.86602540,0.26500000,16.00000000,TM,1,38,K,0.87267800,0.21228752,min,1.58759101,0.05824543,7.23552577e-07,0.10359919,0.06441141,,,path,bands_r0.265_eps16.00.png
triangular,1.00000000,0.00000000,0.50000000,0.86602540,0.26500000,16.00000000,TM,2,19,M,0.50000000,0.27244877,max,-0.39804851,-0.04101155,1.73605120e-07,0.09902242,0.02925757,,,path,bands_r0.265_eps16.00.png
triangular,1.00000000,0.00000000,0.50000000,0.86602540,0.26500000,16.00000000,TM,2,38,K,0.87267800,0.27669893,max,-0.61820894,0.07929104,3.09912350e-07,0.06441141,0.02965385,,,path,bands_r0.265_eps16.00.png
triangular,1.00000000,0.00000000,0.50000000,0.86602540,0.26500000,16.00000000,TM,3,19,M,0.50000000,0.30170635,min,0.71312884,0.03981528,1.64488092e-07,0.02925757,0.10708955,,,path,bands_r0.265_eps16.00.png
triangular,1.00000000,0.00000000,0.50000000,0.86602540,0.26500000,16.00000000,TM,3,38,K,0.87267800,0.30635278,min,1.34319549,-0.05994366,5.49470156e-07,0.02965385,0.07270916,,,path,bands_r0.265_eps16.00.png
triangular,1.00000000,0.00000000,0.50000000,0.86602540,0.26500000,16.00000000,TM,6,0,Γ,0.00000000,0.44917981,min,0.43424078,0.00124816,3.52333954e-11,0.11049820,0.07632852,,,path,bands_r0.265_eps16.00.png
triangular,1.00000000,0.00000000,0.50000000,0.86602540,0.26500000,16.00000000,TM,6,57,Γ,1.34408252,0.44917980,min,0.22674936,-0.00026478,1.39401103e-12,0.11049819,0.07632851,,,path,bands_r0.265_eps16.00.png
triangular,1.00000000,0.00000000,0.50000000,0.86602540,0.26500000,16.00000000,TM,7,57,Γ,1.34408252,0.52550830,max,-0.81120293,0.05214486,1.49641303e-08,0.07632851,0.00000000,,,path,bands_r0.265_eps16.00.png
triangular,1.00000000,0.00000000,0.50000000,0.86602540,0.35750000,2.00000000,TM,0,19,M,0.50000000,0.44044015,max,-7.84558555,0.03429467,4.50531939e-06,0.00000000,0.04456514,,,path,bands_r0.357_eps2.00.png
triangular,1.00000000,0.00000000,0.50000000,0.86602540,0.35750000,2.00000000,TM,1,19,M,0.50000000,0.48500529,min,8.06879626,-0.00418491,5.28394402e-06,0.04456514,0.31696948,,,path,bands_r0.357_eps2.00.png
triangular,1.00000000,0.00000000,0.50000000,0.86602540,0.35750000,2.00000000,TM,1,57,Γ,1.34408252,0.83416396,max,-2.47531860,0.06015699,4.32364755e-08,0.83416396,0.03821161,,,path,bands_r0.357_eps2.00.png
triangular,1.00000000,0.00000000,0.50000000,0.86602540,0.35750000,2.00000000,TM,4,38,K,0.87267800,1.07360317,max,-5.78977724,0.01558351,8.41270361e-06,0.23564287,0.06720547,,,path,bands_r0.357_eps2.00.png
triangular,1.00000000,0.00000000,0.50000000,0.86602540,0.35750000,5.50000000,TM,0,19,M,0.50000000,0.27915533,max,-3.93137437,0.02449861,3.71752064e-07,0.00000000,0.04768222,,,path,bands_r0.357_eps5.50.png
triangular,1.00000000,0.00000000,0.50000000,0.86602540,0.35750000,5.50000000,TM,1,0,Γ,0.00000000,0.50902516,max,-1.94231016,-0.04715841,3.10560620e-08,0.50902516,0.03660930,,,path,bands_r0.357_eps5.50.png
triangular,1.00000000,0.00000000,0.50000000,0.86602540,0.35750000,5.50000000,TM,1,19,M,0.50000000,0.32683755,min,3.78864944,-0.00783719,4.75161753e-07,0.04768222,0.19092037,,,path,bands_r0.357_eps5.50.png
triangular,1.00000000,0.00000000,0.50000000,0.86602540,0.35750000,5.50000000,TM,1,57,Γ,1.34408252,0.50902516,max,-1.25628356,0.01510979,3.58702885e-09,0.50902516,0.03660930,,,path,bands_r0.357_eps5.50.png
triangular,1.00000000,0.00000000,0.50000000,0.86602540,0.35750000,5.50000000,TM,2,19,M,0.50000000,0.51775792,max,-0.59089855,-0.06000667,3.82677991e-07,0.19092037,0.06211504,,,path,bands_r0.357_eps5.50.png
triangular,1.00000000,0.00000000,0.50000000,0.86602540,0.35750000,5.50000000,TM,3,19,M,0.50000000,0.57987296,min,1.13003690,0.05916753,3.81703727e-07,0.06211504,0.15882914,,,path,bands_r0.357_eps5.50.png
triangular,1.00000000,0.00000000,0.50000000,0.86602540,0.35750000,5.50000000,TM,4,19,M,0.50000000,0.73870210,max,-2.40061510,-0.01223602,1.59309463e-07,0.15882914,0.05068340,,,path,bands_r0.357_eps5.50.png
triangular,1.00000000,0.00000000,0.50000000,0.86602540,0.35750000,5.50000000,TM,4,38,K,0.87267800,0.70013363,max,-1.86198843,-0.00492432,1.23888645e-06,0.11273383,0.06037509,,,path,bands_r0.357_eps5.50.png
triangular,1.00000000,0.00000000,0.50000000,0.86602540,0.35750000,5.50000000,TM,6,0,Γ,0.00000000,0.84101456,min,1.34839635,0.00722221,1.12979864e-09,0.13902600,0.14815218,,,path,bands_r0.357_eps5.50.png
triangular,1.00000000,0.00000000,0.50000000,0.86602540,0.35750000,5.50000000,TM,6,57,Γ,1.34408252,0.84101457,min,0.72899517,-0.00161521,5.14606501e-11,0.13902601,0.14803734,,,path,bands_r0.357_eps5.50.png
triangular,1.00000000,0.00000000,0.50000000,0.86602540,0.35750000,5.50000000,TM,7,19,M,0.50000000,0.85270137,min,1.95835607,0.00955259,5.16177648e-08,0.05871558,0.00000000,,,path,bands_r0.357_eps5.50.png
triangular,1.00000000,0.00000000,0.50000000,0.86602540,0.35750000,5.50000000,TM,7,38,K,0.87267800,0.88989801,min,2.43791742,0.03931645,1.37429111e-06,0.05215526,0.00000000,,,path,bands_r0.357_eps5.50.png
triangular,1.00000000,0.00000000,0.50000000,0.86602540,0.35750000,9.00000000,TM,0,19,M,0.50000000,0.22066232,max,-2.93528709,0.01937211,1.62206562e-07,0.00000000,0.04060263,,,path,bands_r0.357_eps9.00.png
triangular,1.00000000,0.00000000,0.50000000,0.86602540,0.35750000,9.00000000,TM,1,0,Γ,0.00000000,0.39890625,max,-1.48427851,-0.03234048,1.53952191e-08,0.39890625,0.03081941,,,path,bands_r0.357_eps9.00.png
triangular,1.00000000,0.00000000,0.50000000,0.86602540,0.35750000,9.00000000,TM,1,19,M,0.50000000,0.26126495,min,2.76727679,-0.00692484,2.07596326e-07,0.04060263,0.14880082,,,path,bands_r0.357_eps9.00.png
triangular,1.00000000,0.00000000,0.50000000,0.86602540,0.35750000,9.00000000,TM,1,38,K,0.87267800,0.30974336,min,1.92069817,0.07949105,1.13636119e-06,0.14688813,0.10464733,,,path,bands_r0.357_eps9.00.png
triangular,1.00000000,0.00000000,0.50000000,0.86602540,0.35750000,9.00000000,TM,1,57,Γ,1.34408252,0.39890624,max,-0.94271204,0.01003475,1.63079847e-09,0.39890624,0.03081943,,,path,bands_r0.357_eps9.00.png
triangular,1.00000000,0.00000000,0.50000000,0.86602540,0.35750000,9.00000000,TM,2,19,M,0.50000000,0.41006577,max,-0.32523570,-0.03575537,1.41863530e-07,0.14880082,0.05906201,,,path,bands_r0.357_eps9.00.png
triangular,1.00000000,0.00000000,0.50000000,0.86602540,0.35750000,9.00000000,TM,2,38,K,0.87267800,0.41439069,max,-0.45982853,0.06560921,2.28272957e-07,0.10464733,0.05684834,,,path,bands_r0.357_eps9.00.png
triangular,1.00000000,0.00000000,0.50000000,0.86602540,0.35750000,9.00000000,TM,3,19,M,0.50000000,0.46912778,min,0.61875547,0.03573997,1.47707431e-07,0.05906201,0.11128349,,,path,bands_r0.357_eps9.00.png
triangular,1.00000000,0.00000000,0.50000000,0.86602540,0.35750000,9.00000000,TM,3,38,K,0.87267800,0.47123903,min,0.69672177,-0.06401126,3.87575395e-07,0.05684834,0.08848712,,,path,bands_r0.357_eps9.00.png
triangular,1.00000000,0.00000000,0.50000000,0.86602540,0.35750000,9.00000000,TM,4,19,M,0.50000000,0.58041127,max,-1.24771650,-0.00935241,3.21390545e-08,0.11128349,0.04681510,,,path,bands_r0.357_eps9.00.png
triangular,1.00000000,0.00000000,0.50000000,0.86602540,0.35750000,9.00000000,TM,4,38,K,0.87267800,0.55972615,max,-1.00058889,0.00191587,4.08246932e-07,0.08848712,0.04530147,,,path,bands_r0.357_eps9.00.png
triangular,1.00000000,0.00000000,0.50000000,0.86602540,0.35750000,9.00000000,TM,5,38,K,0.87267800,0.60502762,max,-0.76014427,-0.06575441,2.96237913e-07,0.04530147,0.06282362,,,path,bands_r0.357_eps9.00.png
triangular,1.00000000,0.00000000,0.50000000,0.86602540,0.35750000,9.00000000,TM,6,0,Γ,0.00000000,0.69070003,min,0.36367162,0.00408660,3.77699408e-10,0.12696879,0.09158326,,,path,bands_r0.357_eps9.00.png
