lattice_type,a1x,a1y,a2x,a2y,hole_radius_a,eps_bg,polarization,band_index,k_index,k_label,s_value,frequency,extremum_type,curvature_a,linear_b,quad_residual,gap_below,gap_above,kx_frac,ky_frac,mode,plot_file
oblique,1.00000000,0.00000000,-0.20837781,1.18176930,0.35750000,16.00000000,TM,1,19,b1/2,0.50000000,0.17743885,min,1.09453510,-0.03804539,3.55394356e-07,0.03712854,0.12694062,,,path,bands_r0.357_eps16.00.png
oblique,1.00000000,0.00000000,-0.20837781,1.18176930,0.35750000,16.00000000,TM,1,38,b2/2,1.20710678,0.17743892,min,1.09453385,0.03804534,3.55393357e-07,0.03712863,0.12694053,,,path,bands_r0.357_eps16.00.png
oblique,1.00000000,0.00000000,-0.20837781,1.18176930,0.35750000,16.00000000,TM,4,19,b1/2,0.50000000,0.39386725,max,-0.44326007,0.01730715,6.38427920e-08,0.08703991,0.02211598,,,path,bands_r0.357_eps16.00.png
oblique,1.00000000,0.00000000,-0.20837781,1.18176930,0.35750000,16.00000000,TM,4,38,b2/2,1.20710678,0.39386707,max,-0.44325685,-0.01730698,6.38417549e-08,0.08703976,0.02211622,,,path,bands_r0.357_eps16.00.png
oblique,1.00000000,0.00000000,-0.20837781,1.18176930,0.35750000,16.00000000,TM,5,19,b1/2,0.50000000,0.41598324,max,-0.12724728,-0.02202541,6.60428769e-08,0.02211598,0.03147445,,,path,bands_r0.357_eps16.00.png
oblique,1.00000000,0.00000000,-0.20837781,1.18176930,0.35750000,16.00000000,TM,5,38,b2/2,1.20710678,0.41598329,max,-0.12724639,0.02202533,6.60428672e-08,0.02211622,0.03147470,,,path,bands_r0.357_eps16.00.png
oblique,1.00000000,0.00000000,-0.20837781,1.18176930,0.35750000,16.00000000,TM,6,19,b1/2,0.50000000,0.44745769,min,0.36755664,0.01399783,2.09317677e-08,0.03147445,0.02061475,,,path,bands_r0.357_eps16.00.png
oblique,1.00000000,0.00000000,-0.20837781,1.18176930,0.35750000,16.00000000,TM,6,38,b2/2,1.20710678,0.44745799,min,0.36755004,-0.01399821,2.09333247e-08,0.03147470,0.02061433,,,path,bands_r0.357_eps16.00.png
oblique,1.00000000,0.00000000,-0.20837781,1.18176930,0.35750000,16.00000000,TM,7,0,Γ,0.00000000,0.50098991,max,-0.14061379,-0.00102646,2.24483832e-11,0.04426956,0.00000000,,,path,bands_r0.357_eps16.00.png
oblique,1.00000000,0.00000000,-0.20837781,1.18176930,0.35750000,16.00000000,TM,7,19,b1/2,0.50000000,0.46807243,min,0.41030018,-0.01413640,4.70424423e-08,0.02061475,0.00000000,,,path,bands_r0.357_eps16.00.png
oblique,1.00000000,0.00000000,-0.20837781,1.18176930,0.35750000,16.00000000,TM,7,38,b2/2,1.20710678,0.46807233,min,0.41030169,0.01413664,4.70437179e-08,0.02061433,0.00000000,,,path,bands_r0.357_eps16.00.png
oblique,1.00000000,0.00000000,-0.20837781,1.18176930,0.35750000,16.00000000,TM,7,57,Γ,1.70710678,0.50098989,max,-0.14062588,0.00102574,2.24679816e-11,0.04426955,0.00000000,,,path,bands_r0.357_eps16.00.png
oblique,1.00000000,0.00000000,-0.20837781,1.18176930,0.45000000,2.00000000,TM,4,19,b1/2,0.50000000,1.04418927,max,-0.91455248,0.01790501,1.87393456e-07,0.15271973,0.05807497,,,path,bands_r0.450_eps2.00.png
oblique,1.00000000,0.00000000,-0.20837781,1.18176930,0.45000000,2.00000000,TM,4,38,b2/2,1.20710678,1.04418909,max,-0.91454621,-0.01790485,1.87389006e-07,0.15271951,0.05807541,,,path,bands_r0.450_eps2.00.png
oblique,1.00000000,0.00000000,-0.20837781,1.18176930,0.45000000,2.00000000,TM,5,0,Γ,0.00000000,1.12754498,max,-2.48650753,-0.07995882,8.78673257e-08,0.22351891,0.05627043,,,path,bands_r0.450_eps2.00.png
oblique,1.00000000,0.00000000,-0.20837781,1.18176930,0.45000000,2.00000000,TM,5,19,b1/2,0.50000000,1.10226424,min,1.91925330,-0.02964995,3.60736924e-07,0.05807497,0.15397321,,,path,bands_r0.450_eps2.00.png
oblique,1.00000000,0.00000000,-0.20837781,1.18176930,0.45000000,2.00000000,TM,5,38,b2/2,1.20710678,1.10226450,min,1.91924886,0.02964995,3.60733912e-07,0.05807541,0.15397308,,,path,bands_r0.450_eps2.00.png
oblique,1.00000000,0.00000000,-0.20837781,1.18176930,0.45000000,2.00000000,TM,5,57,Γ,1.70710678,1.12754498,max,-2.48650483,0.07995904,8.78661428e-08,0.22351891,0.05627044,,,path,bands_r0.450_eps2.00.png
oblique,1.00000000,0.00000000,-0.20837781,1.18176930,0.45000000,5.50000000,TM,1,0,Γ,0.00000000,0.53795189,max,-1.83623422,-0.01217180,2.95062749e-09,0.53795189,0.04736201,,,path,bands_r0.450_eps5.50.png
oblique,1.00000000,0.00000000,-0.20837781,1.18176930,0.45000000,5.50000000,TM,1,19,b1/2,0.50000000,0.35648196,min,1.97210204,-0.06431106,1.00978606e-06,0.08656448,0.23449042,,,path,bands_r0.450_eps5.50.png
oblique,1.00000000,0.00000000,-0.20837781,1.18176930,0.45000000,5.50000000,TM,1,38,b2/2,1.20710678,0.35648197,min,1.97210203,0.06431106,1.00978561e-06,0.08656449,0.23449027,,,path,bands_r0.450_eps5.50.png
oblique,1.00000000,0.00000000,-0.20837781,1.18176930,0.45000000,5.50000000,TM,1,57,Γ,1.70710678,0.53795189,max,-1.83623182,0.01217183,2.95036088e-09,0.53795189,0.04736201,,,path,bands_r0.450_eps5.50.png
oblique,1.00000000,0.00000000,-0.20837781,1.18176930,0.45000000,5.50000000,TM,4,0,Γ,0.00000000,0.63350301,min,1.97364911,0.03495522,1.92761346e-08,0.03322674,0.23421835,,,path,bands_r0.450_eps5.50.png
oblique,1.00000000,0.00000000,-0.20837781,1.18176930,0.45000000,5.50000000,TM,4,19,b1/2,0.50000000,0.78427258,max,-1.41853816,0.02944312,4.63202313e-07,0.17696163,0.04662843,,,path,bands_r0.450_eps5.50.png
oblique,1.00000000,0.00000000,-0.20837781,1.18176930,0.45000000,5.50000000,TM,4,38,b2/2,1.20710678,0.78427305,max,-1.41855261,-0.02944355,4.63218196e-07,0.17696204,0.04662781,,,path,bands_r0.450_eps5.50.png
oblique,1.00000000,0.00000000,-0.20837781,1.18176930,0.45000000,5.50000000,TM,4,57,Γ,1.70710678,0.63350301,min,1.97365609,-0.03495502,1.92774743e-08,0.03322674,0.23421836,,,path,bands_r0.450_eps5.50.png
oblique,1.00000000,0.00000000,-0.20837781,1.18176930,0.45000000,5.50000000,TM,5,0,Γ,0.00000000,0.86772136,max,-0.57313743,-0.00270294,1.59394226e-10,0.23421835,0.12426405,,,path,bands_r0.450_eps5.50.png
oblique,1.00000000,0.00000000,-0.20837781,1.18176930,0.45000000,5.50000000,TM,5,19,b1/2,0.50000000,0.83090101,min,0.69521132,0.01825562,5.43328987e-07,0.04662843,0.02127835,,,path,bands_r0.450_eps5.50.png
oblique,1.00000000,0.00000000,-0.20837781,1.18176930,0.45000000,5.50000000,TM,5,38,b2/2,1.20710678,0.83090086,min,0.69521325,-0.01825489,5.43367832e-07,0.04662781,0.02127816,,,path,bands_r0.450_eps5.50.png
oblique,1.00000000,0.00000000,-0.20837781,1.18176930,0.45000000,5.50000000,TM,5,57,Γ,1.70710678,0.86772137,max,-0.57312845,0.00270360,1.59243773e-10,0.23421836,0.12426406,,,path,bands_r0.450_eps5.50.png
oblique,1.00000000,0.00000000,-0.20837781,1.18176930,0.45000000,5.50000000,TM,6,19,b1/2,0.50000000,0.85217936,min,0.40735106,-0.05231232,3.43171669e-07,0.02127835,0.06493984,,,path,bands_r0.450_eps5.50.png
oblique,1.00000000,0.00000000,-0.20837781,1.18176930,0.45000000,5.50000000,TM,6,38,b2/2,1.20710678,0.85217902,min,0.40736578,0.05231189,3.43172736e-07,0.02127816,0.06494020,,,path,bands_r0.450_eps5.50.png
oblique,1.00000000,0.00000000,-0.20837781,1.18176930,0.45000000,5.50000000,TM,7,19,b1/2,0.50000000,0.91711920,min,0.85764870,-0.01323616,1.05015446e-07,0.06493984,0.00000000,,,path,bands_r0.450_eps5.50.png
oblique,1.00000000,0.00000000,-0.20837781,1.18176930,0.45000000,5.50000000,TM,7,38,b2/2,1.20710678,0.91711922,min,0.85764878,0.01323620,1.05014564e-07,0.06494020,0.00000000,,,path,bands_r0.450_eps5.50.png
oblique,1.00000000,0.00000000,-0.20837781,1.18176930,0.45000000,9.00000000,TM,0,19,b1/2,0.50000000,0.21550314,max,-1.25506169,0.06614769,1.05491054e-06,0.00000000,0.08097483,,,path,bands_r0.450_eps9.00.png
oblique,1.00000000,0.00000000,-0.20837781,1.18176930,0.45000000,9.00000000,TM,0,38,b2/2,1.20710678,0.21550314,max,-1.25506137,-0.06614767,1.05490788e-06,0.00000000,0.08097485,,,path,bands_r0.450_eps9.00.png
oblique,1.00000000,0.00000000,-0.20837781,1.18176930,0.45000000,9.00000000,TM,1,0,Γ,0.00000000,0.42585529,max,-1.20913718,-0.00502655,5.32142137e-10,0.42585529,0.04527150,,,path,bands_r0.450_eps9.00.png
oblique,1.00000000,0.00000000,-0.20837781,1.18176930,0.45000000,9.00000000,TM,1,19,b1/2,0.50000000,0.29647797,min,1.36314509,-0.04368690,4.67812234e-07,0.08097483,0.17706062,,,path,bands_r0.450_eps9.00.png
oblique,1.00000000,0.00000000,-0.20837781,1.18176930,0.45000000,9.00000000,TM,1,38,b2/2,1.20710678,0.29647798,min,1.36314516,0.04368690,4.67812944e-07,0.08097485,0.17706047,,,path,bands_r0.450_eps9.00.png
oblique,1.00000000,0.00000000,-0.20837781,1.18176930,0.45000000,9.00000000,TM,1,57,Γ,1.70710678,0.42585529,max,-1.20913603,0.00502651,5.32096656e-10,0.42585529,0.04527150,,,path,bands_r0.450_eps9.00.png
oblique,1.00000000,0.00000000,-0.20837781,1.18176930,0.45000000,9.00000000,TM,4,0,Γ,0.00000000,0.50894590,min,1.46135877,0.03321847,1.53335257e-08,0.02046772,0.20927547,,,path,bands_r0.450_eps9.00.png
oblique,1.00000000,0.00000000,-0.20837781,1.18176930,0.45000000,9.00000000,TM,4,19,b1/2,0.50000000,0.62267733,max,-1.05523623,0.02762573,2.61520710e-07,0.13436742,0.04115352,,,path,bands_r0.450_eps9.00.png
oblique,1.00000000,0.00000000,-0.20837781,1.18176930,0.45000000,9.00000000,TM,4,38,b2/2,1.20710678,0.62267771,max,-1.05524733,-0.02762606,2.61527589e-07,0.13436775,0.04115295,,,path,bands_r0.450_eps9.00.png
oblique,1.00000000,0.00000000,-0.20837781,1.18176930,0.45000000,9.00000000,TM,4,57,Γ,1.70710678,0.50894590,min,1.46136091,-0.03321860,1.53339154e-08,0.02046772,0.20927547,,,path,bands_r0.450_eps9.00.png
oblique,1.00000000,0.00000000,-0.20837781,1.18176930,0.45000000,9.00000000,TM,5,0,Γ,0.00000000,0.71822137,max,-0.32715416,-0.00051177,5.74958087e-12,0.20927547,0.07295187,,,path,bands_r0.450_eps9.00.png
oblique,1.00000000,0.00000000,-0.20837781,1.18176930,0.45000000,9.00000000,TM,5,19,b1/2,0.50000000,0.66383085,min,0.90120190,-0.02047558,1.76185517e-07,0.04115352,0.08269989,,,path,bands_r0.450_eps9.00.png
oblique,1.00000000,0.00000000,-0.20837781,1.18176930,0.45000000,9.00000000,TM,5,38,b2/2,1.20710678,0.66383066,min,0.90121329,0.02047596,1.76192867e-07,0.04115295,0.08270018,,,path,bands_r0.450_eps9.00.png
oblique,1.00000000,0.00000000,-0.20837781,1.18176930,0.45000000,9.00000000,TM,5,57,Γ,1.70710678,0.71822137,max,-0.32715446,0.00051158,5.75160489e-12,0.20927547,0.07295187,,,path,bands_r0.450_eps9.00.png
oblique,1.00000000,0.00000000,-0.20837781,1.18176930,0.45000000,12.50000000,TM,0,19,b1/2,0.50000000,0.18457277,max,-1.01783703,0.05417502,7.10536098e-07,0.00000000,0.07397966,,,path,bands_r0.450_eps12.50.png
oblique,1.00000000,0.00000000,-0.20837781,1.18176930,0.45000000,12.50000000,TM,0,38,b2/2,1.20710678,0.18457277,max,-1.01783693,-0.05417502,7.10535685e-07,0.00000000,0.07397968,,,path,bands_r0.450_eps12.50.png
oblique,1.00000000,0.00000000,-0.20837781,1.18176930,0.45000000,12.50000000,TM,1,0,Γ,0.00000000,0.36325951,max,-0.94939252,-0.00328001,2.30182880e-10,0.36325951,0.04165210,,,path,bands_r0.450_eps12.50.png
oblique,1.00000000,0.00000000,-0.20837781,1.18176930,0.45000000,12.50000000,TM,1,19,b1/2,0.50000000,0.25855243,min,1.08571734,-0.03462275,2.95287963e-07,0.07397966,0.14757493,,,path,bands_r0.450_eps12.50.png
oblique,1.00000000,0.00000000,-0.20837781,1.18176930,0.45000000,12.50000000,TM,1,38,b2/2,1.20710678,0.25855245,min,1.08571730,0.03462275,2.95288110e-07,0.07397968,0.14757479,,,path,bands_r0.450_eps12.50.png
oblique,1.00000000,0.00000000,-0.20837781,1.18176930,0.45000000,12.50000000,TM,1,57,Γ,1.70710678,0.36325951,max,-0.94939157,0.00327995,2.30164017e-10,0.36325951,0.04165211,,,path,bands_r0.450_eps12.50.png
oblique,1.00000000,0.00000000,-0.20837781,1.18176930,0.45000000,12.50000000,TM,4,19,b1/2,0.50000000,0.53154250,max,-0.87097150,0.02357446,1.79446338e-07,0.11204111,0.03634344,,,path,bands_r0.450_eps12.50.png
oblique,1.00000000,0.00000000,-0.20837781,1.18176930,0.45000000,12.50000000,TM,4,38,b2/2,1.20710678,0.53154283,max,-0.87098067,-0.02357472,1.79451251e-07,0.11204139,0.03634295,,,path,bands_r0.450_eps12.50.png
oblique,1.00000000,0.00000000,-0.20837781,1.18176930,0.45000000,12.50000000,TM,5,0,Γ,0.00000000,0.61948790,max,-0.29172043,-0.00009070,1.78976625e-13,0.18280005,0.05535713,,,path,bands_r0.450_eps12.50.png
oblique,1.00000000,0.00000000,-0.20837781,1.18176930,0.45000000,12.50000000,TM,5,19,b1/2,0.50000000,0.56788594,min,0.77839571,-0.01905756,1.29895887e-07,0.03634344,0.07408209,,,path,bands_r0.450_eps12.50.png
oblique,1.00000000,0.00000000,-0.20837781,1.18176930,0.45000000,12.50000000,TM,5,38,b2/2,1.20710678,0.56788577,min,0.77840462,0.01905784,1.29900493e-07,0.03634295,0.07408238,,,path,bands_r0.450_eps12.50.png
oblique,1.00000000,0.00000000,-0.20837781,1.18176930,0.45000000,12.50000000,TM,5,57,Γ,1.70710678,0.61948791,max,-0.29171651,0.00009099,1.76553627e-13,0.18280006,0.05535710,,,path,bands_r0.450_eps12.50.png
oblique,1.00000000,0.00000000,-0.20837781,1.18176930,0.45000000,12.50000000,TM,6,19,b1/2,0.50000000,0.64196804,max,-0.24170653,-0.02158370,6.79425405e-08,0.07408209,0.03040680,,,path,bands_r0.450_eps12.50.png
oblique,1.00000000,0.00000000,-0.20837781,1.18176930,0.45000000,12.50000000,TM,6,38,b2/2,1.20710678,0.64196815,max,-0.24171163,0.02158394,6.79429366e-08,0.07408238,0.03040606,,,path,bands_r0.450_eps12.50.png
oblique,1.00000000,0.00000000,-0.20837781,1.18176930,0.45000000,12.50000000,TM,7,19,b1/2,0.50000000,0.67237483,min,0.37642230,0.01374411,1.90758602e-08,0.03040680,0.00000000,,,path,bands_r0.450_eps12.50.png
oblique,1.00000000,0.00000000,-0.20837781,1.18176930,0.45000000,12.50000000,TM,7,38,b2/2,1.20710678,0.67237421,min,0.37643018,-0.01374448,1.90766010e-08,0.03040606,0.00000000,,,path,bands_r0.450_eps12.50.png
oblique,1.00000000,0.00000000,-0.20837781,1.18176930,0.45000000,16.00000000,TM,0,19,b1/2,0.50000000,0.16399937,max,-0.87642428,0.04691011,5.34104061e-07,0.00000000,0.06805649,,,path,bands_r0.450_eps16.00.png
oblique,1.00000000,0.00000000,-0.20837781,1.18176930,0.45000000,16.00000000,TM,0,38,b2/2,1.20710678,0.16399936,max,-0.87642420,-0.04691011,5.34103886e-07,0.00000000,0.06805650,,,path,bands_r0.450_eps16.00.png
oblique,1.00000000,0.00000000,-0.20837781,1.18176930,0.45000000,16.00000000,TM,1,0,Γ,0.00000000,0.32201097,max,-0.80326543,-0.00251619,1.36480919e-10,0.32201097,0.03845778,,,path,bands_r0.450_eps16.00.png
oblique,1.00000000,0.00000000,-0.20837781,1.18176930,0.45000000,16.00000000,TM,1,19,b1/2,0.50000000,0.23205585,min,0.92356678,-0.02940539,2.13713513e-07,0.06805649,0.12905593,,,path,bands_r0.450_eps16.00.png
oblique,1.00000000,0.00000000,-0.20837781,1.18176930,0.45000000,16.00000000,TM,1,38,b2/2,1.20710678,0.23205587,min,0.92356673,0.02940539,2.13713501e-07,0.06805650,0.12905580,,,path,bands_r0.450_eps16.00.png
oblique,1.00000000,0.00000000,-0.20837781,1.18176930,0.45000000,16.00000000,TM,1,57,Γ,1.70710678,0.32201099,max,-0.80325897,0.00251675,1.36428874e-10,0.32201099,0.03845776,,,path,bands_r0.450_eps16.00.png
oblique,1.00000000,0.00000000,-0.20837781,1.18176930,0.45000000,16.00000000,TM,4,19,b1/2,0.50000000,0.47133379,max,-0.75658613,0.02074167,1.35614392e-07,0.09796264,0.03287027,,,path,bands_r0.450_eps16.00.png
oblique,1.00000000,0.00000000,-0.20837781,1.18176930,0.45000000,16.00000000,TM,4,38,b2/2,1.20710678,0.47133408,max,-0.75659416,-0.02074189,1.35618106e-07,0.09796289,0.03286983,,,path,bands_r0.450_eps16.00.png
oblique,1.00000000,0.00000000,-0.20837781,1.18176930,0.45000000,16.00000000,TM,5,0,Γ,0.00000000,0.55174156,max,-0.26880581,0.00003526,2.51613297e-14,0.16342760,0.04636687,,,path,bands_r0.450_eps16.00.png
oblique,1.00000000,0.00000000,-0.20837781,1.18176930,0.45000000,16.00000000,TM,5,19,b1/2,0.50000000,0.50420407,min,0.68829294,-0.01723699,1.00932813e-07,0.03287027,0.06698004,,,path,bands_r0.450_eps16.00.png
oblique,1.00000000,0.00000000,-0.20837781,1.18176930,0.45000000,16.00000000,TM,5,38,b2/2,1.20710678,0.50420391,min,0.68830062,0.01723723,1.00936134e-07,0.03286983,0.06698031,,,path,bands_r0.450_eps16.00.png
oblique,1.00000000,0.00000000,-0.20837781,1.18176930,0.45000000,16.00000000,TM,5,57,Γ,1.70710678,0.55174157,max,-0.26879417,-0.00003443,2.74458083e-14,0.16342762,0.04636665,,,path,bands_r0.450_eps16.00.png
oblique,1.00000000,0.00000000,-0.20837781,1.18176930,0.45000000,16.00000000,TM,6,19,b1/2,0.50000000,0.57118411,max,-0.20178744,-0.01865579,5.75056026e-08,0.06698004,0.02918471,,,path,bands_r0.450_eps16.00.png
oblique,1.00000000,0.00000000,-0.20837781,1.18176930,0.45000000,16.00000000,TM,6,38,b2/2,1.20710678,0.57118422,max,-0.20179120,0.01865601,5.75062697e-08,0.06698031,0.02918408,,,path,bands_r0.450_eps16.00.png
oblique,1.00000000,0.00000000,-0.20837781,1.18176930,0.45000000,16.00000000,TM,7,19,b1/2,0.50000000,0.60036882,min,0.23694863,0.01052874,1.20855762e-08,0.02918471,0.00000000,,,path,bands_r0.450_eps16.00.png
oblique,1.00000000,0.00000000,-0.20837781,1.18176930,0.45000000,16.00000000,TM,7,38,b2/2,1.20710678,0.60036831,min,0.23695540,-0.01052907,1.20863309e-08,0.02918408,0.00000000,,,path,bands_r0.450_eps16.00.png
oblique,1.00000000,0.00000000,-0.65041098,1.16835986,0.24863056,9.30649301,TM,3,408,,,0.40120996,max,1.19413285,0.00453996,8.89677346e-08,0.02981257,0.03792632,-0.13724333,0.13606528,mesh,OBL_r0.249_eps9.31_rho1.337_g119.1_meshmap.png
oblique,1.00000000,0.00000000,-0.65041098,1.16835986,0.24863056,9.30649301,TM,0,322,,,0.00000000,min,8.59369623,0.00000005,5.19551799e-06,0.00000000,0.37784111,0.00000000,0.00000000,mesh,OBL_r0.249_eps9.31_rho1.337_g119.1_meshmap.png
oblique,1.00000000,0.00000000,-0.65041098,1.16835986,0.24863056,9.30649301,TM,6,322,,,0.55111591,min,0.81419261,0.00000008,4.38002287e-11,0.12181419,0.12312133,0.00000000,0.00000000,mesh,OBL_r0.249_eps9.31_rho1.337_g119.1_meshmap.png
oblique,1.00000000,0.00000000,-0.65041098,1.16835986,0.24863056,9.30649301,TM,7,322,,,0.67423723,max,2.91404682,0.00000048,4.95220984e-07,0.12312133,0.00000000,0.00000000,0.00000000,mesh,OBL_r0.249_eps9.31_rho1.337_g119.1_meshmap.png
oblique,1.00000000,0.00000000,-0.65041098,1.16835986,0.24863056,9.30649301,TM,3,236,,,0.40120996,max,1.19413242,0.00453995,8.89677534e-08,0.02981257,0.03792632,0.13724333,-0.13606528,mesh,OBL_r0.249_eps9.31_rho1.337_g119.1_meshmap.png
