candidate_id,mode_index,delta_omega,omega_cavity,norm_l2,participation_ratio,entropy,localization_length_frac,localization_length,center_s1,center_s2,peak_s1,peak_s2,center_x,center_y,peak_x,peak_y,max_amplitude
15,0,-0.0713501190631909,0.30558749437182364,0.9999999999999947,3.065334034643629,1.4037445520867764,0.4459703000596058,21.617619591349257,0.016028705849196374,0.25049530125580544,0.0,0.0,11.228539109413871,-7.46691341180558,0.0,0.0,0.6960225651735197
15,1,-0.06942450588470314,0.30751310755031136,0.9999999999999996,7.008191825066741,2.191453184918537,0.6655331183343676,32.26053792298248,0.4981220137386311,0.2910871653302102,0.9921875,0.0,12.808335595126433,-33.6516710895965,-0.49609375000007117,-51.67855463660015,0.4532416348671094
15,2,-0.06925856578512318,0.30767904764989135,0.9999999999999942,7.553988714162991,2.3100544580734477,0.6653959400905407,32.2538884508296,0.4846799534660186,0.2908685448843809,0.0078125,0.0,12.80524989309968,-32.945746890379944,-0.00390625000000056,-0.40691775304409566,0.442851095186521
15,3,-0.06866099703485548,0.308276616400159,0.9999999999999984,5.528927126250511,1.971219962473034,0.5200655217353699,25.20925409147019,0.03470310612750374,0.49690352392518733,0.0,0.0078125,22.2724198886285,-14.963420601374768,0.3504479863870692,-0.20684178825558128,0.4712146541914142
15,4,-0.0677272537206487,0.30921035971436583,0.999999999999998,9.146084886420399,2.521878995817275,0.6808222529153256,33.00165161420344,0.49768164701688067,0.3922775714744491,0.015625,0.9921875,17.3476884600794,-36.30782616470086,44.49908177115779,-27.082742614547016,0.40224847637442024
15,5,-0.06772214720554662,0.30921546622946794,0.9999999999999997,9.86858494733768,2.61901065295734,0.6810716183246994,33.01373916029869,0.5008444931427096,0.3931108632811621,0.984375,0.0078125,17.383486292790625,-36.49462652389264,-0.1417395136130014,-51.47847867181164,0.3934820320892743
