lattice_type,a1x,a1y,a2x,a2y,hole_radius_a,eps_bg,polarization,band_index,k_index,k_label,s_value,frequency,extremum_type,curvature_a,linear_b,quad_residual,gap_below,gap_above,kx_frac,ky_frac,mode,plot_file
square,1.00000000,0.00000000,0.00000000,1.00000000,0.35750000,2.00000000,TM,0,38,M,1.00000000,0.50935892,max,-3.92833215,-0.01471099,2.94538285e-06,0.00000000,0.03467495,,,path,bands_r0.357_eps2.00.png
square,1.00000000,0.00000000,0.00000000,1.00000000,0.35750000,2.00000000,TM,3,38,M,1.00000000,0.65796397,min,2.90657574,0.00013935,1.99948366e-07,0.11392987,0.47714554,,,path,bands_r0.357_eps2.00.png
square,1.00000000,0.00000000,0.00000000,1.00000000,0.35750000,2.00000000,TM,4,38,M,1.00000000,1.13510951,max,-4.02665648,0.04392310,8.18953810e-06,0.47714554,0.02402324,,,path,bands_r0.357_eps2.00.png
square,1.00000000,0.00000000,0.00000000,1.00000000,0.35750000,2.00000000,TM,7,57,Γ,1.70710678,1.15988192,min,0.33982801,-0.00003899,7.22367332e-14,0.02839465,0.00000000,,,path,bands_r0.357_eps2.00.png
square,1.00000000,0.00000000,0.00000000,1.00000000,0.35750000,5.50000000,TM,0,38,M,1.00000000,0.31051859,max,-1.90175553,-0.00376583,2.86007066e-07,0.00000000,0.03540281,,,path,bands_r0.357_eps5.50.png
square,1.00000000,0.00000000,0.00000000,1.00000000,0.35750000,5.50000000,TM,1,0,Γ,0.00000000,0.46421693,max,-2.04791677,-0.03666511,2.06523634e-08,0.46421693,0.02815572,,,path,bands_r0.357_eps5.50.png
square,1.00000000,0.00000000,0.00000000,1.00000000,0.35750000,5.50000000,TM,3,38,M,1.00000000,0.51659798,min,1.08564440,-0.00038573,4.14247687e-09,0.17067633,0.17322611,,,path,bands_r0.357_eps5.50.png
square,1.00000000,0.00000000,0.00000000,1.00000000,0.35750000,5.50000000,TM,4,0,Γ,0.00000000,0.54215559,min,1.72470615,0.01458134,4.22460087e-09,0.04978276,0.16824566,,,path,bands_r0.357_eps5.50.png
square,1.00000000,0.00000000,0.00000000,1.00000000,0.35750000,5.50000000,TM,4,38,M,1.00000000,0.68982409,max,-2.15078838,0.01934651,1.67577953e-06,0.17322611,0.02099613,,,path,bands_r0.357_eps5.50.png
square,1.00000000,0.00000000,0.00000000,1.00000000,0.35750000,5.50000000,TM,4,57,Γ,1.70710678,0.54215559,min,1.17617423,-0.04273702,5.23307577e-08,0.04978276,0.16824566,,,path,bands_r0.357_eps5.50.png
square,1.00000000,0.00000000,0.00000000,1.00000000,0.35750000,5.50000000,TM,5,0,Γ,0.00000000,0.71040125,max,-0.84319935,-0.00531183,5.84308518e-10,0.16824566,0.07872807,,,path,bands_r0.357_eps5.50.png
square,1.00000000,0.00000000,0.00000000,1.00000000,0.35750000,5.50000000,TM,5,57,Γ,1.70710678,0.71040125,max,-0.97297977,0.00127169,1.09536193e-10,0.16824566,0.07872808,,,path,bands_r0.357_eps5.50.png
square,1.00000000,0.00000000,0.00000000,1.00000000,0.35750000,5.50000000,TM,6,19,X,0.50000000,0.72116125,max,-0.13836864,0.01508332,2.99646042e-08,0.04089184,0.03562714,,,path,bands_r0.357_eps5.50.png
square,1.00000000,0.00000000,0.00000000,1.00000000,0.35750000,5.50000000,TM,7,38,M,1.00000000,0.75051673,min,1.25223035,-0.01127408,2.47526435e-07,0.03969563,0.00000000,,,path,bands_r0.357_eps5.50.png
square,1.00000000,0.00000000,0.00000000,1.00000000,0.35750000,9.00000000,TM,0,38,M,1.00000000,0.24330873,max,-1.41766958,-0.00248437,1.33211308e-07,0.00000000,0.03022727,,,path,bands_r0.357_eps9.00.png
square,1.00000000,0.00000000,0.00000000,1.00000000,0.35750000,9.00000000,TM,1,0,Γ,0.00000000,0.36527597,max,-1.54718855,-0.02652552,1.09323311e-08,0.36527597,0.02273561,,,path,bands_r0.357_eps9.00.png
square,1.00000000,0.00000000,0.00000000,1.00000000,0.35750000,9.00000000,TM,1,19,X,0.50000000,0.22891157,min,1.35108117,-0.07144636,4.86332687e-07,0.04635429,0.17061319,,,path,bands_r0.357_eps9.00.png
square,1.00000000,0.00000000,0.00000000,1.00000000,0.35750000,9.00000000,TM,1,57,Γ,1.70710678,0.36527597,max,-0.79371726,0.06100422,6.94049753e-08,0.36527597,0.02273562,,,path,bands_r0.357_eps9.00.png
square,1.00000000,0.00000000,0.00000000,1.00000000,0.35750000,9.00000000,TM,3,38,M,1.00000000,0.43062305,min,0.73560016,-0.00026127,1.47698117e-09,0.15708685,0.10947957,,,path,bands_r0.357_eps9.00.png
square,1.00000000,0.00000000,0.00000000,1.00000000,0.35750000,9.00000000,TM,4,0,Γ,0.00000000,0.43048677,min,1.23735781,0.00850908,1.48212929e-09,0.04247504,0.13065501,,,path,bands_r0.357_eps9.00.png
square,1.00000000,0.00000000,0.00000000,1.00000000,0.35750000,9.00000000,TM,4,19,X,0.50000000,0.51935581,max,-0.57740231,-0.06350283,4.80601847e-07,0.11312895,0.02206382,,,path,bands_r0.357_eps9.00.png
