candidate_id,lattice_type,a,r_over_a,eps_bg,band_index,k_label,k0_x,k0_y,omega0,curvature_xx,curvature_xy,curvature_yy,curvature_trace,curvature_det,vg_x,vg_y,vg_norm,k_parab,k_parab_far,parab_error_near,parab_error_far,gap_above,gap_below,gap_min,S_flat,S_gap,S_parab,S_vg,S_linear,S_sym,S_total,valid_ea_flag,candidate_source
2017,hex,1.0,0.35,9.0,1,Γ,0.0,0.0,0.4670762490933885,0.7373202058809848,0.0,0.7373202058809848,1.4746404117619696,0.5436410860003777,-0.0040494433078968085,0.008098886615793612,0.00905483050748887,0.16469747082810787,0.16469747082810787,0.319727848890757,0.3263272286532448,0.08471094721832784,0.4670762490933885,0.08471094721832784,1.0,0.413807607113371,0.9673672771346755,0.26793256625284434,0.9873511134571356,0.9037591734989868,3.016416435588908,False,grid
2041,hex,1.0,0.35,9.0,1,Γ,0.0,0.0,0.4670762490933885,0.7373202058809848,0.0,0.7373202058809848,1.4746404117619696,0.5436410860003777,-0.0040494433078968085,0.008098886615793612,0.00905483050748887,0.16469747082810787,0.16469747082810787,0.319727848890757,0.3263272286532448,0.08471094721832784,0.4670762490933885,0.08471094721832784,1.0,0.413807607113371,0.9673672771346755,0.26793256625284434,0.9873511134571356,0.9037591734989868,3.016416435588908,False,grid
2009,hex,1.0,0.35,8.0,1,Γ,0.0,0.0,0.4930064968513593,0.8499224929505558,0.0,0.8499224929505558,1.6998449859011115,0.7223682440232875,-0.004666054175799243,0.00933210835159848,0.010433614323783856,0.15339999179994393,0.15339999179994393,0.3195814356165834,0.32598551962446004,0.08686138498114954,0.4930064968513593,0.08686138498114954,1.0,0.41990139913771185,0.967401448037554,0.2542260422350211,0.9832750585035521,0.9039412715318592,3.0151861151725967,False,grid
1985,hex,1.0,0.35,8.0,1,Γ,0.0,0.0,0.4930064968513593,0.8499224929505558,0.0,0.8499224929505558,1.6998449859011115,0.7223682440232875,-0.004666054175799243,0.00933210835159848,0.010433614323783856,0.15339999179994393,0.15339999179994393,0.3195814356165834,0.32598551962446004,0.08686138498114954,0.4930064968513593,0.08686138498114954,1.0,0.41990139913771185,0.967401448037554,0.2542260422350211,0.9832750585035521,0.9039412715318592,3.0151861151725967,False,grid
1977,hex,1.0,0.35,7.0,1,Γ,0.0,0.0,0.5238279663697067,1.0067566383211652,0.0,1.0067566383211652,2.0135132766423305,1.0135589288037334,-0.0055250378901279314,0.011050075780255854,0.012354360300588061,0.14094599727947066,0.14094599727947066,0.3194429173819809,0.3255735736951979,0.08805059921507108,0.5238279663697067,0.08805059921507108,1.0,0.4232172344000283,0.9674426426304802,0.2385090988488655,0.9767070301010883,0.9041606428476807,3.008228341410329,False,grid
1953,hex,1.0,0.35,7.0,1,Γ,0.0,0.0,0.5238279663697067,1.0067566383211652,0.0,1.0067566383211652,2.0135132766423305,1.0135589288037334,-0.0055250378901279314,0.011050075780255854,0.012354360300588061,0.14094599727947066,0.14094599727947066,0.3194429173819809,0.3255735736951979,0.08805059921507108,0.5238279663697067,0.08805059921507108,1.0,0.4232172344000283,0.9674426426304802,0.2385090988488655,0.9767070301010883,0.9041606428476807,3.008228341410329,False,grid
1961,hex,1.0,0.35,7.0,1,M,0.5,0.0,0.3907722873700085,5.167395620789211,0.0,5.167395620789211,10.334791241578422,26.701977501751518,-0.026083066570379287,-0.02608306657037938,0.036887026492110744,0.06221271310825621,0.06221271310825621,0.06303612583424796,0.050736660140168796,0.12247253977143086,0.13472273533828305,0.12247253977143086,1.0,0.5050985975025494,0.9936963874165752,0.12145874461165033,0.8246729016334126,0.996042173473909,3.002646017595416,False,grid
1993,hex,1.0,0.35,8.0,1,M,0.5,0.0,0.3760224405629564,4.580476587626539,0.0,4.580476587626539,9.160953175253079,20.980765769794868,-0.02310918501005066,-0.023109185010050742,0.03268132285660273,0.06607842212638745,0.06607842212638745,0.06285904971712411,0.051502741201505886,0.10867313037274362,0.13539884089908324,0.10867313037274362,1.0,0.47523349243351576,0.9937140950282876,0.12803949805559758,0.8569819208744662,0.9960642908791978,2.9979661199861476,False,grid
1921,hex,1.0,0.35,6.0,1,Γ,0.0,0.0,0.5613142292934562,1.238408965870411,0.0,1.238408965870411,2.476817931740822,1.5336567667482206,-0.006794103108957122,0.013588206217914236,0.015192076397770777,0.12708168191645133,0.12708168191645133,0.3193191726615243,0.32500267087567186,0.08847733087832765,0.5613142292934562,0.08847733087832765,1.0,0.424397849423567,0.9674997329124329,0.22021437501606564,0.9651928555175951,0.9044643796773841,2.994120457652648,False,grid
1945,hex,1.0,0.35,6.0,1,Γ,0.0,0.0,0.5613142292934562,1.238408965870411,0.0,1.238408965870411,2.476817931740822,1.5336567667482206,-0.006794103108957122,0.013588206217914236,0.015192076397770777,0.12708168191645133,0.12708168191645133,0.3193191726615243,0.32500267087567186,0.08847733087832765,0.5613142292934562,0.08847733087832765,1.0,0.424397849423567,0.9674997329124329,0.22021437501606564,0.9651928555175951,0.9044643796773841,2.994120457652648,False,grid
2025,hex,1.0,0.35,9.0,1,M,0.5,0.0,0.36272825079240395,4.128007747351126,0.0,4.128007747351126,8.256015494702252,17.040447962190918,-0.020826830995491763,-0.02082683099549184,0.029453586855076853,0.06960569048143211,0.06960569048143211,0.0628663042396248,0.05214378903445521,0.09769201647825893,0.13503540661338606,0.09769201647825893,1.0,0.4487625134751577,0.9937133695760375,0.13395867627419575,0.8806312853261429,0.9960633859678255,2.9898383776694684,False,grid
1929,hex,1.0,0.35,6.0,1,M,0.5,0.0,0.4072803163779208,5.96490314979051,0.0,5.96490314979051,11.92980629958102,35.58006958638075,-0.030146205084395913,-0.030146205084396024,0.042633172084433534,0.05790463115383432,0.05790463115383432,0.06348742136703046,0.04973462434281419,0.14020642666169186,0.13238468984076607,0.13238468984076607,1.0,0.524535342949249,0.993651257863297,0.11400689736238326,0.7788173971365269,0.9959855282693723,2.9846795920303366,False,grid
1913,hex,1.0,0.35,5.0,1,Γ,0.0,0.0,0.6083080822150284,1.6098015289221084,0.0,1.6098015289221084,3.2196030578442167,2.5914609625199576,-0.008828224388308221,0.017656448776616433,0.019740509852878674,0.11146251293957334,0.11146251293957334,0.3191744045102619,0.3240150335552052,0.08743093268300339,0.6083080822150284,0.08743093268300339,1.0,0.42149418870239386,0.9675984966444795,0.19852173630614112,0.9426059423067822,0.9049890528156227,2.965623724304598,False,grid
1889,hex,1.0,0.35,5.0,1,Γ,0.0,0.0,0.6083080822150284,1.6098015289221084,0.0,1.6098015289221084,3.2196030578442167,2.5914609625199576,-0.008828224388308221,0.017656448776616433,0.019740509852878674,0.11146251293957334,0.11146251293957334,0.3191744045102619,0.3240150335552052,0.08743093268300339,0.6083080822150284,0.08743093268300339,1.0,0.42149418870239386,0.9675984966444795,0.19852173630614112,0.9426059423067822,0.9049890528156227,2.965623724304598,False,grid
1769,hex,1.0,0.3,9.0,1,M,0.5,0.0,0.3072955002497643,4.542389284457594,0.0,4.542389284457594,9.084778568915189,20.633300411555176,-0.023209020745930672,-0.02320902074593076,0.032822511908293744,0.0663548730307744,0.0663548730307744,0.0674586632644254,0.052169171569034035,0.0973820763011864,0.09572865800571986,0.09572865800571986,1.0,0.4437456705598275,0.9932541336735574,0.12850633642963546,0.8559219508173965,0.9954699435482302,2.9620813423021386,False,grid
1737,hex,1.0,0.3,8.0,1,M,0.5,0.0,0.3211147340043701,5.001300836301112,0.0,5.001300836301112,10.002601672602225,25.013010055186207,-0.02555238290814332,-0.025552382908143413,0.036136526459646816,0.06323732759720876,0.06323732759720876,0.06743842792457806,0.05133795323451015,0.10628673329327032,0.09717474618246666,0.09717474618246666,1.0,0.44744956718320295,0.9932561572075422,0.12321264295654999,0.8305379950026213,0.9954726485687966,2.943998204823085,False,grid
993,square,1.0,0.35,9.0,1,Γ,0.0,0.0,0.38861365946780907,2.1738839256205233,0.0,2.1738839256205233,4.347767851241047,4.725771322071297,3.685444154795082e-17,-0.026556423875567815,0.026556423875567815,0.09591727283667156,0.09591727283667156,0.009407001811256189,0.006119201667348334,0.0715084279652326,0.38861365946780907,0.0715084279652326,1.0,0.3733957232326851,0.9990592998188744,0.17569928194114542,0.9007432139005894,0.999911516147008,2.942348209962524,False,grid
